,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
37,Ajah,2800000,3,1,4,Lekki Scheme 2, Lagos
38,Ajah,2800000,3,1,4,Lekki Scheme 2, Lagos
39,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
40,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
41,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
42,Ajah,1200000,3,3,4,Seaside Estate, Lagos
43,Ajah,1200000,3,3,4,Seaside Estate, Lagos
44,Ajah,1200000,3,3,4,Seaside Estate, Lagos
45,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
46,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
47,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
48,Ajah,1500000,2,2,3,Sangotedo, Lagos
49,Ajah,1500000,2,2,3,Sangotedo, Lagos
50,Ajah,1500000,2,2,3,Sangotedo, Lagos
51,Ajah,40000000,2,2,3,The Balconies, Lagos
52,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
53,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
54,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
55,Ajah,40000000,2,2,3,The Balconies, Lagos
56,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
57,Ajah,1500000,2,2,3,Sangotedo, Lagos
58,Ajah,1500000,2,2,3,Sangotedo, Lagos
59,Ajah,1500000,2,2,3,Sangotedo, Lagos
60,Ajah,750000,1,1,2,Olokonla, Lagos
61,Ajah,750000,1,1,2,Olokonla, Lagos
62,Ajah,750000,1,1,2,Olokonla, Lagos
63,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
64,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
65,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
66,Ajah,1500000,2,2,3,Sangotedo, Lagos
67,Ajah,1500000,2,2,3,Sangotedo, Lagos
68,Ajah,1500000,2,2,3,Sangotedo, Lagos
69,Ajah,40000000,2,2,3,The Balconies, Lagos
70,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
71,Ajah,40000000,2,2,3,The Balconies, Lagos
72,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
73,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
74,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
75,Ajah,750000,1,1,2,Olokonla, Lagos
76,Ajah,750000,1,1,2,Olokonla, Lagos
77,Ajah,750000,1,1,2,Olokonla, Lagos
78,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
79,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
80,Ajah,40000000,2,2,3,The Balconies, Lagos
81,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
82,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
83,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
84,Ajah,750000,1,1,2,Olokonla, Lagos
85,Ajah,750000,1,1,2,Olokonla, Lagos
86,Ajah,750000,1,1,2,Olokonla, Lagos
87,Ajah,40000000,2,2,3,The Balconies, Lagos
88,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
89,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
90,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
91,Ajah,40000000,2,2,3,The Balconies, Lagos
92,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
93,Ajah,40000000,2,2,3,The Balconies, Lagos
94,Ajah,40000000,2,2,3,The Balconies, Lagos
95,Ajah,40000000,2,2,3,The Balconies, Lagos
96,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
97,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
98,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
99,Ajah,40000000,2,2,3,The Balconies, Lagos
100,Ajah,40000000,2,2,3,The Balconies, Lagos
101,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
102,Ajah,1500000,2,2,3,Sangotedo, Lagos
103,Ajah,1500000,2,2,3,Sangotedo, Lagos
104,Ajah,1500000,2,2,3,Sangotedo, Lagos
105,Ajah,1500000,2,2,3,Sangotedo, Lagos
106,Ajah,1500000,2,2,3,Sangotedo, Lagos
107,Ajah,1500000,2,2,3,Sangotedo, Lagos
108,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
109,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
110,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
111,Ajah,1500000,2,2,3,Sangotedo, Lagos
112,Ajah,1500000,2,2,3,Sangotedo, Lagos
113,Ajah,1500000,2,2,3,Sangotedo, Lagos
114,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
115,Ajah,40000000,2,2,3,The Balconies, Lagos
116,Ajah,40000000,2,2,3,The Balconies, Lagos
117,Ajah,1500000,2,2,3,Sangotedo, Lagos
118,Ajah,1500000,2,2,3,Sangotedo, Lagos
119,Ajah,1500000,2,2,3,Sangotedo, Lagos
120,Ajah,1500000,2,2,3,Sangotedo, Lagos
121,Ajah,1500000,2,2,3,Sangotedo, Lagos
122,Ajah,1500000,2,2,3,Sangotedo, Lagos
123,Ajah,1200000,3,3,4,Seaside Estate, Lagos
124,Ajah,1200000,3,3,4,Seaside Estate, Lagos
125,Ajah,1200000,3,3,4,Seaside Estate, Lagos
126,Ajah,1200000,3,3,4,Seaside Estate, Lagos
127,Ajah,1200000,3,3,4,Seaside Estate, Lagos
128,Ajah,1200000,3,3,4,Seaside Estate, Lagos
129,Ajah,1500000,2,2,3,Sangotedo, Lagos
130,Ajah,1500000,2,2,3,Sangotedo, Lagos
131,Ajah,1500000,2,2,3,Sangotedo, Lagos
132,Ajah,800000,1,1,2,Ado, Lagos
133,Ajah,800000,1,1,2,Ado, Lagos
134,Ajah,800000,1,1,2,Ado, Lagos
135,Ajah,1200000,3,3,4,Seaside Estate, Lagos
136,Ajah,1200000,3,3,4,Seaside Estate, Lagos
137,Ajah,1200000,3,3,4,Seaside Estate, Lagos
138,Ajah,800000,1,1,2,Ado, Lagos
139,Ajah,800000,1,1,2,Ado, Lagos
140,Ajah,800000,1,1,2,Ado, Lagos
141,Ajah,1500000,2,2,3,Sangotedo, Lagos
142,Ajah,1500000,2,2,3,Sangotedo, Lagos
143,Ajah,1500000,2,2,3,Sangotedo, Lagos
144,Ajah,1500000,2,2,3,Sangotedo, Lagos
145,Ajah,1500000,2,2,3,Sangotedo, Lagos
146,Ajah,1500000,2,2,3,Sangotedo, Lagos
147,Ajah,800000,1,1,2,Ado, Lagos
148,Ajah,800000,1,1,2,Ado, Lagos
149,Ajah,800000,1,1,2,Ado, Lagos
150,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
151,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
152,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
153,Ajah,650000,1,1,2,Ogombo, Lagos
154,Ajah,650000,1,1,2,Ogombo, Lagos
155,Ajah,650000,1,1,2,Ogombo, Lagos
156,Ajah,1500000,2,2,3,Sangotedo, Lagos
157,Ajah,1500000,2,2,3,Sangotedo, Lagos
158,Ajah,1500000,2,2,3,Sangotedo, Lagos
159,Ajah,650000,1,1,2,Ogombo, Lagos
160,Ajah,650000,1,1,2,Ogombo, Lagos
161,Ajah,650000,1,1,2,Ogombo, Lagos
162,Ajah,800000,1,1,2,Ado, Lagos
163,Ajah,800000,1,1,2,Ado, Lagos
164,Ajah,800000,1,1,2,Ado, Lagos
165,Ajah,1200000,3,3,4,Seaside Estate, Lagos
166,Ajah,1200000,3,3,4,Seaside Estate, Lagos
167,Ajah,1200000,3,3,4,Seaside Estate, Lagos
168,Ajah,40000000,2,2,3,The Balconies, Lagos
169,Ajah,40000000,2,2,3,The Balconies, Lagos
170,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
171,Ajah,800000,1,1,2,Ado, Lagos
172,Ajah,800000,1,1,2,Ado, Lagos
173,Ajah,800000,1,1,2,Ado, Lagos
174,Ajah,800000,1,1,2,Ado, Lagos
175,Ajah,800000,1,1,2,Ado, Lagos
176,Ajah,800000,1,1,2,Ado, Lagos
177,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
178,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
179,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
180,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
181,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
182,Ajah,40000000,2,2,3,The Balconies, Lagos
183,Ajah,750000,1,1,2,Olokonla, Lagos
184,Ajah,750000,1,1,2,Olokonla, Lagos
185,Ajah,750000,1,1,2,Olokonla, Lagos
186,Ajah,1200000,3,3,4,Seaside Estate, Lagos
187,Ajah,1200000,3,3,4,Seaside Estate, Lagos
188,Ajah,1200000,3,3,4,Seaside Estate, Lagos
189,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
190,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
191,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
192,Ajah,1500000,2,2,3,Sangotedo, Lagos
193,Ajah,1500000,2,2,3,Sangotedo, Lagos
194,Ajah,1500000,2,2,3,Sangotedo, Lagos
195,Ajah,1500000,2,2,3,Sangotedo, Lagos
196,Ajah,1500000,2,2,3,Sangotedo, Lagos
197,Ajah,1500000,2,2,3,Sangotedo, Lagos
198,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
199,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
200,Ajah,40000000,2,2,3,The Balconies, Lagos
201,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
202,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
203,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
204,Ajah,40000000,2,2,3,The Balconies, Lagos
205,Ajah,40000000,2,2,3,The Balconies, Lagos
206,Ajah,40000000,2,2,3,The Balconies, Lagos
207,Ajah,1500000,2,2,3,Sangotedo, Lagos
208,Ajah,1500000,2,2,3,Sangotedo, Lagos
209,Ajah,1500000,2,2,3,Sangotedo, Lagos
210,Ajah,1500000,2,2,3,Sangotedo, Lagos
211,Ajah,1500000,2,2,3,Sangotedo, Lagos
212,Ajah,1500000,2,2,3,Sangotedo, Lagos
213,Ajah,1500000,2,2,3,Sangotedo, Lagos
214,Ajah,1500000,2,2,3,Sangotedo, Lagos
215,Ajah,1500000,2,2,3,Sangotedo, Lagos
216,Ajah,1200000,1,1,1,Peninsula Garden Estate, Lagos
217,Ajah,1200000,1,1,1,Peninsula Garden Estate, Lagos
218,Ajah,1200000,1,1,1,Peninsula Garden Estate, Lagos
219,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
220,Ajah,40000000,2,2,3,The Balconies, Lagos
221,Ajah,40000000,2,2,3,The Balconies, Lagos
222,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
223,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
224,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
225,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
226,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
227,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
228,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
229,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
230,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
231,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
232,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
233,Ajah,40000000,2,2,3,The Balconies, Lagos
234,Ajah,1500000,2,2,3,Sangotedo, Lagos
235,Ajah,1500000,2,2,3,Sangotedo, Lagos
236,Ajah,1500000,2,2,3,Sangotedo, Lagos
237,Ajah,1500000,2,2,3,Sangotedo, Lagos
238,Ajah,1500000,2,2,3,Sangotedo, Lagos
239,Ajah,1500000,2,2,3,Sangotedo, Lagos
240,Ajah,1500000,2,2,3,Sangotedo, Lagos
241,Ajah,1500000,2,2,3,Sangotedo, Lagos
242,Ajah,1500000,2,2,3,Sangotedo, Lagos
243,Ajah,40000000,2,2,3,The Balconies, Lagos
244,Ajah,40000000,2,2,3,The Balconies, Lagos
245,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
246,Ajah,1500000,2,2,3,Sangotedo, Lagos
247,Ajah,1500000,2,2,3,Sangotedo, Lagos
248,Ajah,1500000,2,2,3,Sangotedo, Lagos
249,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
250,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
251,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
252,Ajah,1500000,2,2,3,Sangotedo, Lagos
253,Ajah,1500000,2,2,3,Sangotedo, Lagos
254,Ajah,1500000,2,2,3,Sangotedo, Lagos
255,Ajah,750000,1,1,2,Olokonla, Lagos
256,Ajah,750000,1,1,2,Olokonla, Lagos
257,Ajah,750000,1,1,2,Olokonla, Lagos
258,Ajah,1500000,2,2,3,Sangotedo, Lagos
259,Ajah,1500000,2,2,3,Sangotedo, Lagos
260,Ajah,1500000,2,2,3,Sangotedo, Lagos
261,Ajah,1500000,2,2,3,Sangotedo, Lagos
262,Ajah,1500000,2,2,3,Sangotedo, Lagos
263,Ajah,1500000,2,2,3,Sangotedo, Lagos
264,Ajah,1200000,1,1,1,Peninsula Garden Estate, Lagos
265,Ajah,1200000,1,1,1,Peninsula Garden Estate, Lagos
266,Ajah,1200000,1,1,1,Peninsula Garden Estate, Lagos
267,Ajah,1500000,2,2,3,Sangotedo, Lagos
268,Ajah,1500000,2,2,3,Sangotedo, Lagos
269,Ajah,1500000,2,2,3,Sangotedo, Lagos
270,Ajah,1500000,2,2,3,Sangotedo, Lagos
271,Ajah,1500000,2,2,3,Sangotedo, Lagos
272,Ajah,1500000,2,2,3,Sangotedo, Lagos
273,Ajah,1200000,3,3,4,Seaside Estate, Lagos
274,Ajah,1200000,3,3,4,Seaside Estate, Lagos
275,Ajah,1200000,3,3,4,Seaside Estate, Lagos
276,Ajah,1200000,3,3,4,Seaside Estate, Lagos
277,Ajah,1200000,3,3,4,Seaside Estate, Lagos
278,Ajah,1200000,3,3,4,Seaside Estate, Lagos
279,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
280,Ajah,40000000,2,2,3,The Balconies, Lagos
281,Ajah,40000000,2,2,3,The Balconies, Lagos
282,Ajah,1500000,2,2,3,Sangotedo, Lagos
283,Ajah,1500000,2,2,3,Sangotedo, Lagos
284,Ajah,1500000,2,2,3,Sangotedo, Lagos
285,Ajah,1200000,3,3,4,Seaside Estate, Lagos
286,Ajah,1200000,3,3,4,Seaside Estate, Lagos
287,Ajah,1200000,3,3,4,Seaside Estate, Lagos
288,Ajah,800000,1,1,2,Ado, Lagos
289,Ajah,800000,1,1,2,Ado, Lagos
290,Ajah,800000,1,1,2,Ado, Lagos
291,Ajah,1200000,3,3,4,Seaside Estate, Lagos
292,Ajah,1200000,3,3,4,Seaside Estate, Lagos
293,Ajah,1200000,3,3,4,Seaside Estate, Lagos
294,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
295,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
296,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
297,Ajah,800000,1,1,2,Ado, Lagos
298,Ajah,800000,1,1,2,Ado, Lagos
299,Ajah,800000,1,1,2,Ado, Lagos
300,Ajah,1500000,2,2,3,Sangotedo, Lagos
301,Ajah,1500000,2,2,3,Sangotedo, Lagos
302,Ajah,1500000,2,2,3,Sangotedo, Lagos
303,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
304,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
305,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
306,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
307,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
308,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
309,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
310,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
311,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
312,Ajah,1200000,3,3,4,Seaside Estate, Lagos
313,Ajah,1200000,3,3,4,Seaside Estate, Lagos
314,Ajah,1200000,3,3,4,Seaside Estate, Lagos
315,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
316,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
317,Ajah,1500000,3,3,4,Beside Lagos Business School, Lagos
318,Ajah,40000000,2,2,3,The Balconies, Lagos
319,Ajah,40000000,2,2,3,The Balconies, Lagos
320,Ajah,40000000,2,2,3,The Balconies, Lagos
321,Ajah,1500000,2,2,3,Sangotedo, Lagos
322,Ajah,1500000,2,2,3,Sangotedo, Lagos
323,Ajah,1500000,2,2,3,Sangotedo, Lagos
324,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
325,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
326,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
327,Ajah,1500000,2,2,3,Sangotedo, Lagos
328,Ajah,1500000,2,2,3,Sangotedo, Lagos
329,Ajah,1500000,2,2,3,Sangotedo, Lagos
330,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
331,Ajah,40000000,2,2,3,The Balconies, Lagos
332,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
333,Ajah,1500000,2,2,3,Sangotedo, Lagos
334,Ajah,1500000,2,2,3,Sangotedo, Lagos
335,Ajah,1500000,2,2,3,Sangotedo, Lagos
336,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
337,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
338,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
339,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
340,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
341,Ajah,40000000,2,2,3,The Balconies, Lagos
342,Ajah,40000000,2,2,3,The Balconies, Lagos
343,Ajah,40000000,2,2,3,The Balconies, Lagos
344,Ajah,40000000,2,2,3,The Balconies, Lagos
345,Ajah,1500000,2,2,3,Sangotedo, Lagos
346,Ajah,1500000,2,2,3,Sangotedo, Lagos
347,Ajah,1500000,2,2,3,Sangotedo, Lagos
348,Ajah,40000000,2,2,3,The Balconies, Lagos
349,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
350,Ajah,40000000,2,2,3,The Balconies, Lagos
351,Ajah,40000000,2,2,3,The Balconies, Lagos
352,Ajah,40000000,2,2,3,The Balconies, Lagos
353,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
354,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
355,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
356,Ajah,40000000,2,2,3,The Balconies, Lagos
357,Ajah,40000000,2,2,3,The Balconies, Lagos
358,Ajah,40000000,2,2,3,The Balconies, Lagos
359,Ajah,40000000,2,2,3,The Balconies, Lagos
360,Ajah,40000000,2,2,3,The Balconies, Lagos
361,Ajah,40000000,2,2,3,The Balconies, Lagos
362,Ajah,40000000,2,2,3,The Balconies, Lagos
363,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
364,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
365,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
366,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
367,Ajah,40000000,2,2,3,The Balconies, Lagos
368,Ajah,40000000,2,2,3,The Balconies, Lagos
369,Ajah,40000000,2,2,3,The Balconies, Lagos
370,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
371,Ajah,40000000,2,2,3,The Balconies, Lagos
372,Ajah,40000000,2,2,3,The Balconies, Lagos
373,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
374,Ajah,40000000,2,2,3,The Balconies, Lagos
375,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
376,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
377,Ajah,40000000,2,2,3,The Balconies, Lagos
378,Ajah,2800000,3,1,4,Lekki Scheme 2, Lagos
379,Ajah,2800000,3,1,4,Lekki Scheme 2, Lagos
380,Ajah,2800000,3,1,4,Lekki Scheme 2, Lagos
381,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
382,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
383,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
384,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
385,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
386,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
387,Ajah,40000000,2,2,3,The Balconies, Lagos
388,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
389,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
390,Ajah,900000,2,2,3,Moba, Lagos
391,Ajah,900000,2,2,3,Moba, Lagos
392,Ajah,900000,2,2,3,Moba, Lagos
393,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
394,Ajah,40000000,2,2,3,The Balconies, Lagos
395,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
396,Ajah,1500000,2,2,3,Sangotedo, Lagos
397,Ajah,1500000,2,2,3,Sangotedo, Lagos
398,Ajah,1500000,2,2,3,Sangotedo, Lagos
399,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
400,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
401,Ajah,40000000,2,2,3,The Balconies, Lagos
402,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
403,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
404,Ajah,700000,1,1,1,Hope Ville Estate, Lagos
405,Ajah,750000,1,1,2,Olokonla, Lagos
406,Ajah,750000,1,1,2,Olokonla, Lagos
407,Ajah,750000,1,1,2,Olokonla, Lagos
408,Ajah,750000,1,1,2,Olokonla, Lagos
409,Ajah,750000,1,1,2,Olokonla, Lagos
410,Ajah,750000,1,1,2,Olokonla, Lagos
411,Ajah,750000,1,1,2,Olokonla, Lagos
412,Ajah,750000,1,1,2,Olokonla, Lagos
413,Ajah,750000,1,1,2,Olokonla, Lagos
414,Ajah,750000,1,1,2,Olokonla, Lagos
415,Ajah,750000,1,1,2,Olokonla, Lagos
416,Ajah,750000,1,1,2,Olokonla, Lagos
417,Ajah,900000,2,2,3,Moba, Lagos
418,Ajah,900000,2,2,3,Moba, Lagos
419,Ajah,900000,2,2,3,Moba, Lagos
420,Ajah,750000,1,1,2,Olokonla, Lagos
421,Ajah,750000,1,1,2,Olokonla, Lagos
422,Ajah,750000,1,1,2,Olokonla, Lagos
423,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
424,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
425,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
426,Ajah,750000,1,1,2,Olokonla, Lagos
427,Ajah,750000,1,1,2,Olokonla, Lagos
428,Ajah,750000,1,1,2,Olokonla, Lagos
429,Ajah,40000000,2,2,3,The Balconies, Lagos
430,Ajah,40000000,2,2,3,The Balconies, Lagos
431,Ajah,40000000,2,2,3,The Balconies, Lagos
432,Ajah,2000000,3,3,4,Lekki Scheme 2 Off Abraham Adesanya Road, Lagos
433,Ajah,40000000,2,2,3,The Balconies, Lagos
